Household_ID,Ward,Address,Locality,Day,Daily_Usage_Liters,Anomaly_Flag,Leakage_Flag,Monthly_Usage_Liters,Average_Daily_Usage
137,Ward-2,"137 Rau Street, Indore",Rau,4,267.6344769911306,0,0,7685.420486602485,256.1806828867495
322,Ward-3,"322 Sneh Nagar Street, Indore",Sneh Nagar,11,253.05938823949444,0,0,7920.649219622038,264.02164065406794
96,Ward-1,"96 Palasia Street, Indore",Palasia,28,291.7739610911446,0,0,7656.591557735453,255.21971859118176
166,Ward-1,"166 Old Palasia Street, Indore",Old Palasia,14,209.71931286280198,0,0,7446.156968635014,248.2052322878338
157,Ward-10,"157 Bijalpur Street, Indore",Bijalpur,22,316.26380452185185,0,0,7263.823114121327,242.12743713737757
59,Ward-1,"59 Annapurna Street, Indore",Annapurna,2,214.53248560319668,0,0,7756.461661563826,258.5487220521275
310,Ward-2,"310 Scheme No. 78 Street, Indore",Scheme No. 78,2,308.085730101476,0,0,7655.590244819555,255.18634149398517
89,Ward-4,"89 Pipliyahana Street, Indore",Pipliyahana,12,248.08944862643395,0,0,7187.544745940182,239.58482486467273
189,Ward-10,"189 Pipliyahana Street, Indore",Pipliyahana,26,195.10057162901012,0,0,7066.069798910395,235.53565996367982
101,Ward-5,"101 Pipliyahana Street, Indore",Pipliyahana,3,227.0454844890504,0,0,7248.525970541289,241.6175323513763
61,Ward-8,"61 Palasia Street, Indore",Palasia,22,303.54476156698075,0,0,7281.765487425553,242.72551624751844
447,Ward-7,"447 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,4,272.5411639233339,0,0,7624.415629626732,254.1471876542244
45,Ward-3,"45 Sudama Nagar Street, Indore",Sudama Nagar,11,357.86541066327516,0,0,7712.925193996192,257.09750646653976
497,Ward-2,"497 Pipliyahana Street, Indore",Pipliyahana,4,153.54992461782803,0,0,7298.92270250109,243.297423416703
32,Ward-6,"32 Bijalpur Street, Indore",Bijalpur,28,294.01481246266246,0,0,7762.663946438183,258.75546488127276
71,Ward-2,"71 Bijalpur Street, Indore",Bijalpur,11,324.20580142679825,0,0,7676.616464557794,255.8872154852598
180,Ward-5,"180 Old Palasia Street, Indore",Old Palasia,30,199.6044152285897,0,0,7631.930659098024,254.3976886366008
157,Ward-10,"157 Bijalpur Street, Indore",Bijalpur,12,199.11178454615236,0,0,7263.823114121327,242.12743713737757
56,Ward-7,"56 MG Road Street, Indore",MG Road,11,254.29201983632515,0,0,7964.187495528379,265.47291651761265
461,Ward-9,"461 Old Palasia Street, Indore",Old Palasia,3,192.22976646078433,0,0,7056.111897061731,235.2037299020577
171,Ward-2,"171 Vijay Nagar Street, Indore",Vijay Nagar,7,258.75874746545014,0,0,7237.154315315619,241.2384771771873
446,Ward-3,"446 New Palasia Street, Indore",New Palasia,4,316.12742314158305,0,0,7361.199873734008,245.37332912446695
22,Ward-6,"22 MG Road Street, Indore",MG Road,26,235.2816669490847,0,0,7447.114609082011,248.23715363606703
402,Ward-10,"402 Scheme No. 54 Street, Indore",Scheme No. 54,15,236.9169456978771,0,0,7328.108545887205,244.27028486290683
495,Ward-3,"495 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,25,201.25661620965053,0,0,7207.744212131319,240.2581404043773
467,Ward-2,"467 Annapurna Street, Indore",Annapurna,6,262.52151415005227,0,0,7410.081175615861,247.00270585386204
266,Ward-5,"266 Rau Street, Indore",Rau,25,193.8060797437203,0,0,7410.936822773502,247.0312274257834
288,Ward-3,"288 MG Road Street, Indore",MG Road,3,235.01736121675935,0,0,7740.193751606518,258.00645838688393
230,Ward-8,"230 Bijalpur Street, Indore",Bijalpur,14,326.58212330745187,0,0,7256.987409709438,241.89958032364794
74,Ward-9,"74 Rau Street, Indore",Rau,10,160.02680342623052,0,0,6867.041012550487,228.90136708501623
99,Ward-6,"99 MG Road Street, Indore",MG Road,21,324.805111671278,0,0,7354.665679466461,245.15552264888206
155,Ward-7,"155 Bicholi Mardana Street, Indore",Bicholi Mardana,21,309.0783858209573,0,0,7448.529197803179,248.2843065934393
306,Ward-2,"306 Pipliyahana Street, Indore",Pipliyahana,15,214.18260304320498,0,0,7602.331778832275,253.41105929440917
435,Ward-6,"435 Musakhedi Street, Indore",Musakhedi,21,243.17615453521512,0,0,6875.414802647498,229.18049342158326
381,Ward-6,"381 Nipania Street, Indore",Nipania,24,241.21649396167567,0,0,7056.685924560956,235.22286415203186
196,Ward-3,"196 Annapurna Street, Indore",Annapurna,19,276.71039311873375,0,0,7386.215219399242,246.20717397997475
385,Ward-2,"385 Palasia Street, Indore",Palasia,30,226.85418102568366,0,0,7803.591382308759,260.1197127436253
47,Ward-1,"47 Navlakha Street, Indore",Navlakha,26,253.92146995093213,0,0,7943.482299207792,264.78274330692636
357,Ward-1,"357 Bijalpur Street, Indore",Bijalpur,24,301.5971348484556,0,0,7817.593640918807,260.58645469729356
88,Ward-2,"88 Bijalpur Street, Indore",Bijalpur,16,242.45811442166524,0,0,7933.954050631659,264.4651350210553
305,Ward-4,"305 Vijay Nagar Street, Indore",Vijay Nagar,13,260.3771147444371,0,0,7867.381273668832,262.24604245562773
174,Ward-2,"174 Palasia Street, Indore",Palasia,17,221.4842966106767,0,0,7122.673104300006,237.42243681000022
203,Ward-4,"203 Sneh Nagar Street, Indore",Sneh Nagar,25,315.90985336170127,0,0,7795.469748173008,259.8489916057669
166,Ward-1,"166 Old Palasia Street, Indore",Old Palasia,23,250.28707234022198,0,0,7446.156968635014,248.2052322878338
105,Ward-9,"105 Rau Street, Indore",Rau,29,311.9506496007982,0,0,7555.418422555935,251.8472807518645
299,Ward-10,"299 Old Palasia Street, Indore",Old Palasia,5,258.9489742253021,0,0,7693.395173101378,256.4465057700459
96,Ward-1,"96 Palasia Street, Indore",Palasia,24,259.8663175307439,0,0,7656.591557735453,255.21971859118176
131,Ward-8,"131 Nipania Street, Indore",Nipania,17,204.4332348453952,0,0,7492.095594092967,249.7365198030989
176,Ward-6,"176 Scheme No. 78 Street, Indore",Scheme No. 78,18,301.547832457317,0,0,7441.459701954208,248.04865673180694
214,Ward-1,"214 Sudama Nagar Street, Indore",Sudama Nagar,11,261.5628873592042,0,0,7456.337454125093,248.54458180416978
219,Ward-6,"219 Vijay Nagar Street, Indore",Vijay Nagar,22,309.38205696794535,0,0,6950.514651821183,231.68382172737276
268,Ward-4,"268 Bhawarkua Street, Indore",Bhawarkua,12,206.54621956992773,0,0,6940.392572436702,231.3464190812234
3,Ward-8,"3 Saket Nagar Street, Indore",Saket Nagar,17,293.6352548995259,0,0,7627.429704488294,254.24765681627647
379,Ward-4,"379 Nipania Street, Indore",Nipania,29,279.21817445230886,0,0,7726.989708012775,257.56632360042585
301,Ward-9,"301 Rajendra Nagar Street, Indore",Rajendra Nagar,16,285.4468225534358,0,0,7196.999663950982,239.89998879836605
465,Ward-5,"465 Juni Indore Street, Indore",Juni Indore,14,277.7483582499307,0,0,7866.038075922361,262.20126919741205
165,Ward-3,"165 New Palasia Street, Indore",New Palasia,28,208.12659919367337,0,0,7533.716939348312,251.12389797827706
261,Ward-10,"261 Scheme No. 54 Street, Indore",Scheme No. 54,23,233.32568595151525,0,0,7010.077726964566,233.66925756548554
76,Ward-3,"76 Musakhedi Street, Indore",Musakhedi,11,263.23220025606446,0,0,7218.617604271349,240.62058680904497
60,Ward-2,"60 Pipliyahana Street, Indore",Pipliyahana,6,244.85614779541697,0,0,7585.869381405801,252.86231271352668
171,Ward-2,"171 Vijay Nagar Street, Indore",Vijay Nagar,18,201.18767742727323,0,0,7237.154315315619,241.2384771771873
242,Ward-2,"242 Old Palasia Street, Indore",Old Palasia,19,351.3369839242176,0,0,7516.816592255601,250.5605530751867
4,Ward-7,"4 Juni Indore Street, Indore",Juni Indore,4,199.0463607315965,0,0,7457.422215163988,248.58074050546625
443,Ward-10,"443 Aerodrome Road Street, Indore",Aerodrome Road,16,315.3308534647524,0,0,7990.466487622777,266.34888292075925
134,Ward-1,"134 Pipliyahana Street, Indore",Pipliyahana,18,231.43626436928736,0,0,7186.432654481193,239.5477551493731
247,Ward-6,"247 Aerodrome Road Street, Indore",Aerodrome Road,28,338.8225565404633,0,0,7452.288860815162,248.40962869383873
364,Ward-2,"364 Old Palasia Street, Indore",Old Palasia,15,333.02662687039305,0,0,7973.571150590371,265.785705019679
218,Ward-3,"218 Khajrana Street, Indore",Khajrana,20,241.7925293639113,0,0,7660.671729793586,255.35572432645284
161,Ward-7,"161 Bhawarkua Street, Indore",Bhawarkua,11,257.7662499599701,0,0,7773.682848285244,259.12276160950813
107,Ward-7,"107 Scheme No. 54 Street, Indore",Scheme No. 54,2,302.11802312464033,0,0,7289.967401185132,242.99891337283773
480,Ward-4,"480 Navlakha Street, Indore",Navlakha,21,212.39982465716162,0,0,7370.306117705033,245.67687059016777
36,Ward-10,"36 MG Road Street, Indore",MG Road,27,305.2762966478992,0,0,7912.866168194336,263.76220560647783
78,Ward-6,"78 Pipliyahana Street, Indore",Pipliyahana,29,273.01649365899067,0,0,7773.349030160191,259.11163433867307
194,Ward-6,"194 Rau Street, Indore",Rau,10,298.46152938059873,0,0,8153.052451365607,271.76841504552027
63,Ward-6,"63 Annapurna Street, Indore",Annapurna,26,300.17832800916426,0,0,8003.077500172354,266.76925000574516
198,Ward-8,"198 Vijay Nagar Street, Indore",Vijay Nagar,3,200.00609628922285,0,0,7662.04987704664,255.40166256822133
330,Ward-7,"330 Nipania Street, Indore",Nipania,6,262.4903130015685,0,0,7196.636832334935,239.8878944111645
145,Ward-9,"145 Navlakha Street, Indore",Navlakha,4,232.72656764299637,0,0,7218.334748300101,240.61115827667
165,Ward-3,"165 New Palasia Street, Indore",New Palasia,30,250.45703379113164,0,0,7533.716939348312,251.12389797827706
196,Ward-3,"196 Annapurna Street, Indore",Annapurna,10,214.0967608190868,0,0,7386.215219399242,246.20717397997475
334,Ward-7,"334 Vijay Nagar Street, Indore",Vijay Nagar,11,305.3230885406036,0,0,7522.797912911636,250.75993043038787
231,Ward-5,"231 Silicon City Street, Indore",Silicon City,4,251.9277584392159,0,0,7690.439023847164,256.3479674615721
92,Ward-7,"92 Khajrana Street, Indore",Khajrana,30,178.63332052422675,0,0,7950.5221466639005,265.0174048887967
498,Ward-1,"498 Palasia Street, Indore",Palasia,25,294.73737749824267,0,0,7513.507813203848,250.45026044012826
263,Ward-4,"263 Palasia Street, Indore",Palasia,26,310.26787856304384,0,0,7389.046097571043,246.30153658570143
135,Ward-8,"135 Pipliyahana Street, Indore",Pipliyahana,11,249.72198531759648,0,0,7461.62829583185,248.720943194395
112,Ward-2,"112 Navlakha Street, Indore",Navlakha,23,282.6060935727768,0,0,7523.8757009306255,250.79585669768753
48,Ward-8,"48 Rau Street, Indore",Rau,28,221.3501097504527,0,0,7322.222849387376,244.0740949795792
42,Ward-5,"42 Vijay Nagar Street, Indore",Vijay Nagar,4,205.51269491067157,0,0,7442.920828287742,248.09736094292472
279,Ward-7,"279 Bhawarkua Street, Indore",Bhawarkua,12,169.67640666015689,0,0,7516.064567943458,250.5354855981153
143,Ward-10,"143 Palasia Street, Indore",Palasia,22,333.86885439027446,0,0,7178.031799216704,239.2677266405568
169,Ward-2,"169 Vijay Nagar Street, Indore",Vijay Nagar,27,231.67354087964634,0,0,7735.718913725163,257.8572971241721
225,Ward-8,"225 Sneh Nagar Street, Indore",Sneh Nagar,9,184.2279346475077,0,0,7775.506982469163,259.18356608230545
104,Ward-4,"104 Annapurna Street, Indore",Annapurna,13,281.62212331839237,0,0,7630.668131909021,254.35560439696738
83,Ward-6,"83 Juni Indore Street, Indore",Juni Indore,6,239.85096813021715,0,0,7197.490613727024,239.91635379090079
259,Ward-3,"259 Nipania Street, Indore",Nipania,29,251.71666942844178,0,0,7238.750466743411,241.29168222478037
231,Ward-5,"231 Silicon City Street, Indore",Silicon City,30,264.89380955119225,0,0,7690.439023847164,256.3479674615721
15,Ward-2,"15 Bhawarkua Street, Indore",Bhawarkua,30,198.2378838790313,0,0,6997.519785126783,233.2506595042261
175,Ward-3,"175 Sudama Nagar Street, Indore",Sudama Nagar,20,194.59437708705653,0,0,7509.116831423621,250.30389438078737
432,Ward-1,"432 Palasia Street, Indore",Palasia,9,207.28227464687188,0,0,7817.689820351083,260.5896606783694
121,Ward-5,"121 Bhawarkua Street, Indore",Bhawarkua,22,338.0494792612676,0,0,7523.013354555453,250.76711181851508
78,Ward-6,"78 Pipliyahana Street, Indore",Pipliyahana,8,286.12942508100525,0,0,7773.349030160191,259.11163433867307
203,Ward-4,"203 Sneh Nagar Street, Indore",Sneh Nagar,12,223.55266186376505,0,0,7795.469748173008,259.8489916057669
73,Ward-7,"73 Navlakha Street, Indore",Navlakha,26,204.6369976619439,0,0,7733.095014926574,257.7698338308858
150,Ward-9,"150 Annapurna Street, Indore",Annapurna,8,169.7452517978027,0,0,7367.916485627211,245.5972161875737
64,Ward-3,"64 Old Palasia Street, Indore",Old Palasia,1,211.35611660881955,0,0,7432.868497269154,247.76228324230516
39,Ward-1,"39 Palasia Street, Indore",Palasia,16,271.10065803534843,0,0,7686.972457782336,256.2324152594112
203,Ward-4,"203 Sneh Nagar Street, Indore",Sneh Nagar,2,292.8487768491393,0,0,7795.469748173008,259.8489916057669
266,Ward-5,"266 Rau Street, Indore",Rau,4,198.73904571312835,0,0,7410.936822773502,247.0312274257834
451,Ward-10,"451 Palasia Street, Indore",Palasia,30,236.44451536766027,0,0,7302.3467920713565,243.41155973571188
58,Ward-8,"58 Sukhliya Street, Indore",Sukhliya,19,291.46624119640796,0,0,7159.923373374971,238.66411244583236
172,Ward-6,"172 Sudama Nagar Street, Indore",Sudama Nagar,22,175.12766656971257,0,0,7055.110307696367,235.1703435898789
442,Ward-9,"442 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,13,266.5860973311644,0,0,7313.4586236697905,243.78195412232634
257,Ward-9,"257 Musakhedi Street, Indore",Musakhedi,6,322.07649908614417,0,0,7423.76621900427,247.458873966809
362,Ward-2,"362 Khajrana Street, Indore",Khajrana,28,270.9284663114724,0,0,7674.706967927789,255.823565597593
375,Ward-8,"375 Scheme No. 54 Street, Indore",Scheme No. 54,20,317.80533571051626,0,0,7830.997673930797,261.03325579769324
350,Ward-2,"350 Sneh Nagar Street, Indore",Sneh Nagar,12,195.66445943076363,0,0,7080.802723132018,236.02675743773395
147,Ward-10,"147 Sukhliya Street, Indore",Sukhliya,13,271.08900371254356,0,0,7614.55916442743,253.81863881424766
284,Ward-6,"284 Rajendra Nagar Street, Indore",Rajendra Nagar,6,277.00513935648644,0,0,7424.344736340494,247.47815787801648
84,Ward-9,"84 Bicholi Mardana Street, Indore",Bicholi Mardana,14,244.1062967709202,0,0,7925.054192428776,264.1684730809592
317,Ward-9,"317 Rau Street, Indore",Rau,19,280.0008630321677,0,0,7738.6996591182715,257.9566553039424
83,Ward-6,"83 Juni Indore Street, Indore",Juni Indore,4,218.71613562518937,0,0,7197.490613727024,239.91635379090079
191,Ward-3,"191 Pipliyahana Street, Indore",Pipliyahana,16,261.45248691260593,0,0,7493.925597367707,249.79751991225692
95,Ward-9,"95 Pipliyahana Street, Indore",Pipliyahana,27,258.72296474183514,0,0,7501.766614065495,250.0588871355165
318,Ward-3,"318 Bijalpur Street, Indore",Bijalpur,26,271.2754974892643,0,0,7545.515063258641,251.51716877528804
416,Ward-10,"416 Sneh Nagar Street, Indore",Sneh Nagar,21,185.9292510110987,0,0,7393.1605929210045,246.43868643070016
54,Ward-6,"54 Bhawarkua Street, Indore",Bhawarkua,23,220.08160948848905,0,0,7353.236656786729,245.10788855955764
208,Ward-2,"208 Juni Indore Street, Indore",Juni Indore,25,196.90695684946158,0,0,7260.593601631408,242.01978672104693
74,Ward-9,"74 Rau Street, Indore",Rau,2,203.8237304115635,0,0,6867.041012550487,228.90136708501623
58,Ward-8,"58 Sukhliya Street, Indore",Sukhliya,20,220.90810840414895,0,0,7159.923373374971,238.66411244583236
462,Ward-9,"462 Mhow Street, Indore",Mhow,11,244.34241328444838,0,0,7250.49317117114,241.68310570570466
386,Ward-1,"386 Nipania Street, Indore",Nipania,3,260.4673167947715,0,0,7624.464152356563,254.1488050785521
348,Ward-1,"348 Annapurna Street, Indore",Annapurna,18,307.0290165485195,0,0,7004.006759546224,233.46689198487414
273,Ward-2,"273 Musakhedi Street, Indore",Musakhedi,17,349.1852067739376,0,0,7559.137906530284,251.97126355100949
321,Ward-3,"321 Khajrana Street, Indore",Khajrana,24,269.7515655433078,0,0,7388.507749301795,246.28359164339318
421,Ward-4,"421 Bhawarkua Street, Indore",Bhawarkua,4,187.398331087983,0,0,7742.427282379225,258.08090941264084
490,Ward-5,"490 Rajendra Nagar Street, Indore",Rajendra Nagar,9,234.7418850028509,0,0,8118.626704692962,270.6208901564321
443,Ward-10,"443 Aerodrome Road Street, Indore",Aerodrome Road,14,287.8363501426714,0,0,7990.466487622777,266.34888292075925
465,Ward-5,"465 Juni Indore Street, Indore",Juni Indore,7,275.2046915971971,0,0,7866.038075922361,262.20126919741205
135,Ward-8,"135 Pipliyahana Street, Indore",Pipliyahana,28,246.08846704707412,0,0,7461.62829583185,248.720943194395
190,Ward-8,"190 Rau Street, Indore",Rau,18,270.1637281518586,0,0,7583.535205860859,252.78450686202862
277,Ward-4,"277 Sneh Nagar Street, Indore",Sneh Nagar,17,271.839494701218,0,0,7363.860161581972,245.46200538606573
256,Ward-6,"256 Sudama Nagar Street, Indore",Sudama Nagar,27,262.0540959484429,0,0,7486.267311674065,249.54224372246884
366,Ward-4,"366 Silicon City Street, Indore",Silicon City,10,166.0638618825737,0,0,6877.503289010615,229.25010963368717
142,Ward-2,"142 Aerodrome Road Street, Indore",Aerodrome Road,11,254.78679169332815,0,0,7498.570785266483,249.95235950888275
223,Ward-10,"223 New Palasia Street, Indore",New Palasia,11,250.53687818870966,0,0,7271.413186122397,242.38043953741322
244,Ward-5,"244 Sukhliya Street, Indore",Sukhliya,17,271.0659897116218,0,0,7344.861564700905,244.8287188233635
92,Ward-7,"92 Khajrana Street, Indore",Khajrana,26,327.8000285919602,0,0,7950.5221466639005,265.0174048887967
84,Ward-9,"84 Bicholi Mardana Street, Indore",Bicholi Mardana,3,319.8298445790632,0,0,7925.054192428776,264.1684730809592
105,Ward-9,"105 Rau Street, Indore",Rau,20,316.49984187733287,0,0,7555.418422555935,251.8472807518645
285,Ward-7,"285 Sudama Nagar Street, Indore",Sudama Nagar,25,266.9379081140183,0,0,7596.5028108042,253.21676036014
442,Ward-9,"442 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,4,343.26467996444893,0,0,7313.4586236697905,243.78195412232634
440,Ward-2,"440 Bijalpur Street, Indore",Bijalpur,25,169.0940414803231,0,0,7459.121038023282,248.63736793410942
110,Ward-3,"110 Mhow Street, Indore",Mhow,3,223.08819070044228,0,0,7186.819076308249,239.56063587694163
426,Ward-1,"426 Saket Nagar Street, Indore",Saket Nagar,20,286.2795087741161,0,0,7648.775593836653,254.95918646122175
281,Ward-1,"281 Silicon City Street, Indore",Silicon City,9,190.66266972441895,0,0,7025.22600140745,234.174200046915
97,Ward-6,"97 Khajrana Street, Indore",Khajrana,10,208.8764543575355,0,0,7648.142703012874,254.93809010042915
373,Ward-8,"373 Scheme No. 54 Street, Indore",Scheme No. 54,11,289.19907711137483,0,0,7502.453779267184,250.08179264223946
27,Ward-2,"27 New Palasia Street, Indore",New Palasia,9,165.90898374333852,0,0,7007.9527017742685,233.5984233924756
433,Ward-8,"433 Juni Indore Street, Indore",Juni Indore,1,229.01233591993304,0,0,7166.964522150878,238.89881740502926
328,Ward-8,"328 Khajrana Street, Indore",Khajrana,9,272.0209882791382,0,0,7765.093666566842,258.8364555522281
262,Ward-2,"262 New Palasia Street, Indore",New Palasia,12,170.93223869349714,0,0,7025.084724098703,234.1694908032901
244,Ward-5,"244 Sukhliya Street, Indore",Sukhliya,12,248.39862154206776,0,0,7344.861564700905,244.8287188233635
249,Ward-9,"249 MG Road Street, Indore",MG Road,27,179.63532782537987,0,0,7866.6627723088895,262.22209241029634
190,Ward-8,"190 Rau Street, Indore",Rau,9,312.614183097832,0,0,7583.535205860859,252.78450686202862
318,Ward-3,"318 Bijalpur Street, Indore",Bijalpur,8,238.3614281342189,0,0,7545.515063258641,251.51716877528804
113,Ward-3,"113 Sneh Nagar Street, Indore",Sneh Nagar,18,201.31889951921863,0,0,7231.496675245839,241.04988917486128
151,Ward-9,"151 Rau Street, Indore",Rau,28,278.5347408017772,0,0,7791.173958877361,259.70579862924535
435,Ward-6,"435 Musakhedi Street, Indore",Musakhedi,3,206.0517293178779,0,0,6875.414802647498,229.18049342158326
60,Ward-2,"60 Pipliyahana Street, Indore",Pipliyahana,11,316.7902833245747,0,0,7585.869381405801,252.86231271352668
226,Ward-5,"226 Musakhedi Street, Indore",Musakhedi,7,322.9511174145944,0,0,8388.708155197997,279.6236051732666
99,Ward-6,"99 MG Road Street, Indore",MG Road,20,233.07530178538514,0,0,7354.665679466461,245.15552264888206
499,Ward-7,"499 Nipania Street, Indore",Nipania,13,154.01622498308544,0,0,7021.128621185185,234.03762070617282
365,Ward-1,"365 Pipliyahana Street, Indore",Pipliyahana,27,279.9605585573183,0,0,7470.395002189335,249.0131667396445
12,Ward-1,"12 Sudama Nagar Street, Indore",Sudama Nagar,20,306.66710125345367,0,0,7187.281296397112,239.57604321323706
462,Ward-9,"462 Mhow Street, Indore",Mhow,30,312.6809386116896,0,0,7250.49317117114,241.68310570570466
195,Ward-1,"195 Rau Street, Indore",Rau,24,328.9544728035604,0,0,7705.681524922153,256.8560508307384
112,Ward-2,"112 Navlakha Street, Indore",Navlakha,20,199.83929048049794,0,0,7523.8757009306255,250.79585669768753
2,Ward-1,"2 Aerodrome Road Street, Indore",Aerodrome Road,13,226.96806145201063,0,0,7160.91938300601,238.69731276686701
27,Ward-2,"27 New Palasia Street, Indore",New Palasia,22,208.72075784912695,0,0,7007.9527017742685,233.5984233924756
118,Ward-2,"118 Mhow Street, Indore",Mhow,20,221.91087525849926,0,0,7179.858285006465,239.3286095002155
392,Ward-6,"392 Bijalpur Street, Indore",Bijalpur,2,216.8453913087306,0,0,7260.899706229606,242.02999020765353
33,Ward-2,"33 Scheme No. 54 Street, Indore",Scheme No. 54,22,302.1382587922201,0,0,7815.138142965136,260.5046047655045
116,Ward-8,"116 Navlakha Street, Indore",Navlakha,9,257.72419978595303,0,0,7482.468935100042,249.41563117000138
216,Ward-10,"216 Sukhliya Street, Indore",Sukhliya,2,230.32268400634064,0,0,7564.560117289195,252.15200390963983
493,Ward-10,"493 Musakhedi Street, Indore",Musakhedi,4,269.3113032052291,0,0,6990.538287637613,233.0179429212538
254,Ward-3,"254 Musakhedi Street, Indore",Musakhedi,1,308.533081465883,0,0,7282.599165670219,242.75330552234064
267,Ward-8,"267 Scheme No. 54 Street, Indore",Scheme No. 54,30,274.92336613070324,0,0,7682.224362104564,256.07414540348543
224,Ward-5,"224 MG Road Street, Indore",MG Road,25,262.38172363148027,0,0,7403.36590351488,246.778863450496
284,Ward-6,"284 Rajendra Nagar Street, Indore",Rajendra Nagar,18,262.15748858068076,0,0,7424.344736340494,247.47815787801648
364,Ward-2,"364 Old Palasia Street, Indore",Old Palasia,30,265.37758051825335,0,0,7973.571150590371,265.785705019679
279,Ward-7,"279 Bhawarkua Street, Indore",Bhawarkua,27,260.358016040619,0,0,7516.064567943458,250.5354855981153
390,Ward-8,"390 Scheme No. 54 Street, Indore",Scheme No. 54,16,232.22928479357262,0,0,7841.851395399851,261.39504651332834
92,Ward-7,"92 Khajrana Street, Indore",Khajrana,27,345.6204704958399,0,0,7950.5221466639005,265.0174048887967
240,Ward-4,"240 Sukhliya Street, Indore",Sukhliya,19,199.60028805657547,0,0,7128.662150182918,237.62207167276392
31,Ward-4,"31 Khajrana Street, Indore",Khajrana,17,267.1362673188852,0,0,7796.829552986498,259.89431843288327
154,Ward-2,"154 Juni Indore Street, Indore",Juni Indore,28,241.68655531398107,0,0,7334.582307786658,244.48607692622193
54,Ward-6,"54 Bhawarkua Street, Indore",Bhawarkua,27,272.36796510953053,0,0,7353.236656786729,245.10788855955764
354,Ward-5,"354 Nipania Street, Indore",Nipania,13,291.32265554293815,0,0,7580.329046711578,252.67763489038592
445,Ward-2,"445 New Palasia Street, Indore",New Palasia,10,348.62623865234525,0,0,7375.42307942275,245.84743598075832
72,Ward-4,"72 MG Road Street, Indore",MG Road,17,172.98761839844616,0,0,7421.111364294849,247.3703788098283
240,Ward-4,"240 Sukhliya Street, Indore",Sukhliya,22,235.2859693719325,0,0,7128.662150182918,237.62207167276392
62,Ward-6,"62 Bicholi Mardana Street, Indore",Bicholi Mardana,4,361.5650073096316,0,0,7477.532795327536,249.25109317758455
199,Ward-3,"199 Scheme No. 54 Street, Indore",Scheme No. 54,25,328.991485936181,0,0,7379.178025680993,245.97260085603313
480,Ward-4,"480 Navlakha Street, Indore",Navlakha,15,217.85696455369592,0,0,7370.306117705033,245.67687059016777
184,Ward-10,"184 Khajrana Street, Indore",Khajrana,19,230.80626293346086,0,0,7225.038820666312,240.83462735554374
247,Ward-6,"247 Aerodrome Road Street, Indore",Aerodrome Road,26,309.3345691301523,0,0,7452.288860815162,248.40962869383873
158,Ward-7,"158 Saket Nagar Street, Indore",Saket Nagar,5,193.09708406723664,0,0,7776.931214214088,259.2310404738029
191,Ward-3,"191 Pipliyahana Street, Indore",Pipliyahana,15,206.4246319170993,0,0,7493.925597367707,249.79751991225692
324,Ward-7,"324 Silicon City Street, Indore",Silicon City,10,236.3186194803366,0,0,6701.691363086883,223.3897121028961
360,Ward-7,"360 Old Palasia Street, Indore",Old Palasia,5,193.24688272413562,0,0,7554.832094730005,251.82773649100017
27,Ward-2,"27 New Palasia Street, Indore",New Palasia,3,311.15854752957284,0,0,7007.9527017742685,233.5984233924756
206,Ward-3,"206 Nipania Street, Indore",Nipania,24,271.8756121149011,0,0,7885.57742944829,262.85258098160966
251,Ward-8,"251 Annapurna Street, Indore",Annapurna,24,283.00477302651893,0,0,7506.069441200866,250.20231470669555
180,Ward-5,"180 Old Palasia Street, Indore",Old Palasia,27,210.87007012907054,0,0,7631.930659098024,254.3976886366008
486,Ward-5,"486 Navlakha Street, Indore",Navlakha,14,251.99752409641874,0,0,7630.977937029438,254.36593123431462
418,Ward-7,"418 Saket Nagar Street, Indore",Saket Nagar,10,350.9362456486118,0,0,8032.4231963287,267.7474398776233
302,Ward-5,"302 Rajendra Nagar Street, Indore",Rajendra Nagar,6,229.76807399795268,0,0,7480.423325981172,249.3474441993724
162,Ward-7,"162 Saket Nagar Street, Indore",Saket Nagar,9,306.0930752397126,0,0,7452.603736136871,248.4201245378957
81,Ward-6,"81 Juni Indore Street, Indore",Juni Indore,2,158.1912767783751,0,0,7458.763261683558,248.6254420561186
256,Ward-6,"256 Sudama Nagar Street, Indore",Sudama Nagar,14,247.60782153251233,0,0,7486.267311674065,249.54224372246884
141,Ward-10,"141 Bhawarkua Street, Indore",Bhawarkua,6,276.5251287083966,0,0,7711.990722360043,257.0663574120014
155,Ward-7,"155 Bicholi Mardana Street, Indore",Bicholi Mardana,22,367.18270264063125,0,0,7448.529197803179,248.2843065934393
72,Ward-4,"72 MG Road Street, Indore",MG Road,23,288.96369436970815,0,0,7421.111364294849,247.3703788098283
186,Ward-9,"186 Saket Nagar Street, Indore",Saket Nagar,1,326.47454234443046,0,0,7351.764319755665,245.0588106585222
99,Ward-6,"99 MG Road Street, Indore",MG Road,8,226.28272790482634,0,0,7354.665679466461,245.15552264888206
319,Ward-4,"319 Vijay Nagar Street, Indore",Vijay Nagar,25,221.52520099727786,0,0,7426.149740798897,247.53832469329657
